course_id,course_name,section_id,session,days/times,dates,instructor,status
¥REAL1GC1095143611¥,¥REAL1-GC 1095 - Real Estate Capital Markets¥,¥Section: 004-LEC (4148)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 9:30am - 12:30pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Gregg N Delany¥,¥Status: Open¥
¥REAL1GC1095143611¥,¥REAL1-GC 1095 - Real Estate Capital Markets¥,¥Section: 005-LEC (4565)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Shari D Linnick¥,¥Status: Open¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥Section: 001-LAB (4149)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Etan N Slomovic, Paul A Salib¥,¥Status: Open¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥Section: 003-LAB (4151)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 7:00pm - 9:30pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Gregory L Bronson, Shawn M Dacey¥,¥Status: Open¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥Section: 004-LAB (4220)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Garrett Thelander, Robert Franz Schoetz¥,¥Status: Open¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥Section: 005-LAB (4458)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 1:30pm - 4:00pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Gregory L Bronson, Robert Franz Schoetz¥,¥Status: Open¥
¥REAL1GC2315143625¥,¥REAL1-GC 2315 - Risk & Portfolio Management¥,¥Section: 001-LEC (4152)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 7:00pm - 9:30pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Constantine Korologos¥,¥Status: Open¥
¥REAL1GC2315143625¥,¥REAL1-GC 2315 - Risk & Portfolio Management¥,¥Section: 002-LEC (4153)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Michael Steven Chlopak¥,¥Status: Open¥
¥REAL1GC2315143625¥,¥REAL1-GC 2315 - Risk & Portfolio Management¥,¥Section: 003-LEC (4154)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 9:30am - 12:00pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Constantine Korologos¥,¥Status: Open¥
¥REAL1GC2315143625¥,¥REAL1-GC 2315 - Risk & Portfolio Management¥,¥Section: 004-LEC (4475)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Ryan Severino¥,¥Status: Open¥
¥REAL1GC2399143626¥,¥REAL1-GC 2399 - Applied Project in Finance & Investment¥,¥Section: 001-LEC (4155)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Christopher Caltabiano¥,¥Status: Open¥
¥REAL1GC2399143626¥,¥REAL1-GC 2399 - Applied Project in Finance & Investment¥,¥Section: 002-LEC (4156)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: David Eyzenberg, Scott Lawrence Robinson¥,¥Status: Open¥
¥REAL1GC2400143627¥,¥REAL1-GC 2400 - Planning & Design Issues in Development¥,¥Section: 001-LEC (4157)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 9:30am - 12:00pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Raquel Ramati¥,¥Status: Open¥
¥REAL1GC2400143627¥,¥REAL1-GC 2400 - Planning & Design Issues in Development¥,¥Section: 002-LEC (4158)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 7:00pm - 9:30pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Bonnie A Harken¥,¥Status: Open¥
¥REAL1GC2400143627¥,¥REAL1-GC 2400 - Planning & Design Issues in Development¥,¥Section: 003-LEC (4319)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: John L Robbins, Paul S Dallendorfer¥,¥Status: Open¥
¥REAL1GC2410143628¥,¥REAL1-GC 2410 - Land Use & Environmental Regulation¥,¥Section: 001-LEC (4159)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Robin A Kramer¥,¥Status: Open¥
¥REAL1GC2410143628¥,¥REAL1-GC 2410 - Land Use & Environmental Regulation¥,¥Section: 003-LEC (4566)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 9:30am - 12:00pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Barry Hersh¥,¥Status: Open¥
¥REAL1GC2610143633¥,¥REAL1-GC 2610 - Real Estate Asset Management¥,¥Section: 001-LEC (4160)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Anthony F Navarro¥,¥Status: Open¥
¥REAL1GC2610143633¥,¥REAL1-GC 2610 - Real Estate Asset Management¥,¥Section: 002-LEC (20306)¥,¥Session: Seven Week - First¥,¥Days/Times: Sa 9:00am - 3:00pm¥,¥Dates: 09/07/2019 - 10/19/2019¥,¥Instructor: Anthony F Navarro¥,¥Status: Open¥
¥REAL1GC2635143634¥,¥REAL1-GC 2635 - Commercial Lease Analysis¥,¥Section: 001-LEC (4161)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 7:00pm - 9:30pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Alan M Di Sciullo¥,¥Status: Open¥
¥REAL1GC2699143635¥,¥REAL1-GC 2699 - Applied Project in Asset Management¥,¥Section: 001-LEC (4162)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Edward Thomas La Grassa, Marisol Cardona-Franco¥,¥Status: Open¥
¥REAL1GC2720229340¥,¥REAL1-GC 2720 - PropTech and the Digital Evolution of Real Estate¥,¥Section: 001-LEC (4843)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 9:30am - 12:00pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Josh Panknin¥,¥Status: Open¥
¥REAL1GC3015143646¥,¥REAL1-GC 3015 - Affordable Housing Finance and Development¥,¥Section: 001-LEC (4321)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Emily A. Youssouf¥,¥Status: Open¥
¥REAL1GC3025213265¥,¥REAL1-GC 3025 - Private Equity Real Estate Private Equity Real Estate Private Equity Real Estate¥,¥Section: 001-LEC (4400)¥,¥Session: Seven Week - First¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 09/05/2019 - 10/17/2019¥,¥Instructor: Kevin B Higgins¥,¥Status: Open¥
¥REAL1GC3035213266¥,¥REAL1-GC 3035 - Commercial Mortgage Backed Securities¥,¥Section: 001-LEC (4401)¥,¥Session: Seven Week - Second¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 10/24/2019 - 12/12/2019¥,¥Instructor: Dan M Voloshin¥,¥Status: Open¥
¥REAL1GC3055143652¥,¥REAL1-GC 3055 - Analyzing Reit Securities¥,¥Section: 001-LEC (4294)¥,¥Session: Seven Week - First¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 09/05/2019 - 10/17/2019¥,¥Instructor: David B Harris¥,¥Status: Open¥
¥REAL1GC3075143656¥,¥REAL1-GC 3075 - Managing Bldg Systems & Operations¥,¥Section: 001-LEC (4324)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Anthony Vetrano¥,¥Status: Open¥
¥REAL1GC3120210036¥,¥REAL1-GC 3120 - Developing Residential Multi-Family Real Estate¥,¥Section: 001-LEC (4302)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Steven J Ancona¥,¥Status: Open¥
¥REAL1GC3135230957¥,¥REAL1-GC 3135 - Real Estate Data Analysis and Quantitative Methods¥,¥Section: 001-LEC (20322)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 4:20pm - 6:50pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Timothy Savage¥,¥Status: Open¥
¥REAL1GC3145143662¥,¥REAL1-GC 3145 - Acquisition Procedures & Analysis W/ Argus Softwr¥,¥Section: 001-LAB (4163)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Eric Herlands¥,¥Status: Open¥
¥REAL1GC3175151325¥,¥REAL1-GC 3175 - Real Estate Investing in a Distressed Environment¥,¥Section: 001-LEC (4513)¥,¥Session: Seven Week - Second¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 10/24/2019 - 12/12/2019¥,¥Instructor: Russell Bates¥,¥Status: Open¥
¥REAL1GC3405143674¥,¥REAL1-GC 3405 - Advanced Real Estate Development and Investment Transactions¥,¥Section: 001-LEC (4201)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 7:00pm - 9:30pm Th 4:00pm - 6:45pm¥,¥Dates: 09/05/2019 - 12/12/2019 12/12/2019 - 12/12/2019¥,¥Instructor: Manish Srivastava¥,¥Status: Open¥
¥REAL1GC3410143675¥,¥REAL1-GC 3410 - Entrepreneurship & Innovation in Re & Dev¥,¥Section: 001-LEC (4164)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Stephen Soler¥,¥Status: Open¥
¥REAL1GC3410143675¥,¥REAL1-GC 3410 - Entrepreneurship & Innovation in Re & Dev¥,¥Section: 002-LEC (4276)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 7:00pm - 9:30pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Josh Panknin¥,¥Status: Open¥
¥RWLD1GC3050230669¥,¥RWLD1-GC 3050 - SPS Real World¥,¥Section: 002-LEC (20434)¥,¥Topic: Jets¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:10pm - 8:40pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Christopher Michael Isenberg¥
¥TCSB1GC1070143853¥,¥TCSB1-GC 1070 - Advanced Special Project¥,¥Section: 002-LEC (20337)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 12:00pm - 2:30pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Jason Chung¥,¥Status: Open¥
¥TCSB1GC1090143854¥,¥TCSB1-GC 1090 - Graduate Internship¥,¥Section: 001-INT (4176)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoTuWeThFr 12:00am - 12:00am¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Susan T Phillip¥,¥Status: Open¥
¥TCSB1GC2000153576¥,¥TCSB1-GC 2000 - Consumer Behavior¥,¥Section: 001-LEC (20000)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Matthew Manocherian¥,¥Status: Open¥
¥TCSB1GC2005156736¥,¥TCSB1-GC 2005 - Intellectual Property & Licensing¥,¥Section: 001-LEC (4189)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 6:20pm - 8:50pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Joseph A. Nahra¥,¥Status: Open¥
¥TCSB1GC2015156737¥,¥TCSB1-GC 2015 - Professional Franchise Operations¥,¥Section: 001-LEC (19998)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:20pm - 8:50pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: David Brian Kahn¥,¥Status: Open¥
¥TCSB1GC2085229065¥,¥TCSB1-GC 2085 - Digital Sports Media & Marketing¥,¥Section: 001-LEC (19837)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 6:20pm - 8:50pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: David Greg Fuller¥,¥Status: Open¥
¥TCSB1GC2085229065¥,¥TCSB1-GC 2085 - Digital Sports Media & Marketing¥,¥Section: 002-LEC (19838)¥,¥Session: Regular Academic Session¥,¥Days/Times: MoTuWeThFr 8:00am - 5:00pm TBA¥,¥Dates: 09/09/2019 - 09/13/2019 09/16/2019 - 12/20/2019¥,¥Instructor: Brandon L Brown¥,¥Status: Open¥
¥TCSB1GC2090157898¥,¥TCSB1-GC 2090 - Market Research¥,¥Section: 001-LEC (4265)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Stefanie Francis¥,¥Status: Open¥
¥TCSB1GC2100153579¥,¥TCSB1-GC 2100 - Financial Analysis¥,¥Section: 001-LEC (20336)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:20pm - 8:50pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Daniel G Kelly¥,¥Status: Open¥
¥TCSB1GC2120153580¥,¥TCSB1-GC 2120 - Investment Analysis¥,¥Section: 001-LEC (23628)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 6:20pm - 8:50pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: David Abrams¥,¥Status: Open¥
¥TCSB1GC2130153581¥,¥TCSB1-GC 2130 - Revenue Strategies & Pricing¥,¥Section: 001-LEC (20001)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:20pm - 8:50pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Christopher Pierce¥,¥Status: Open¥
¥TCSB1GC2150229063¥,¥TCSB1-GC 2150 - The Business of eSports¥,¥Section: 001-LEC (4781)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 12:00pm - 2:30pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Jason Chung¥,¥Status: Open¥
¥TCSB1GC2160229062¥,¥TCSB1-GC 2160 - The Science of Fandom¥,¥Section: 001-LEC (4780)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:20pm - 8:50pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Theodore M Hayduk¥,¥Status: Open¥
¥TCSB1GC3000153582¥,¥TCSB1-GC 3000 - Advanced Research Seminar¥,¥Section: 001-SEM (4180)¥,¥Session: Regular Academic Session¥,¥Days/Times: Mo 6:20pm - 8:50pm¥,¥Dates: 09/09/2019 - 12/09/2019¥,¥Instructor: Elizabeth A Haas¥,¥Status: Open¥
¥TCSB1GC3010153583¥,¥TCSB1-GC 3010 - Consulting Strategies¥,¥Section: 001-LEC (4181)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:20pm - 8:50pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Lee Igel¥,¥Status: Open¥
¥TCTM1GC1030156721¥,¥TCTM1-GC 1030 - Consulting Strategies¥,¥Section: 001-LEC (4047)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:20pm - 8:50pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: John C Moser¥,¥Status: Open¥
¥TCTM1GC1050153559¥,¥TCTM1-GC 1050 - Applied Research Methods¥,¥Section: 001-LEC (20312)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 6:20pm - 8:50pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Christopher Gaffney¥,¥Status: Open¥
¥TCTM1GC1050153559¥,¥TCTM1-GC 1050 - Applied Research Methods¥,¥Section: 002-LEC (20315)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 3:30pm - 6:10pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Christopher Gaffney¥,¥Status: Open¥
¥TCTM1GC1920153560¥,¥TCTM1-GC 1920 - Advanced Research Seminar¥,¥Section: 002-SEM (20317)¥,¥Session: Regular Academic Session¥,¥Days/Times: Fr 2:00pm - 4:30pm¥,¥Dates: 09/06/2019 - 12/13/2019¥,¥Instructor: Tamer Avcilar¥,¥Status: Open¥
¥TCTM1GC3305153561¥,¥TCTM1-GC 3305 - Financial Strategies for Tourism Development¥,¥Section: 001-LEC (4050)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:20pm - 8:50pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Bruno Eeckels¥,¥Status: Open¥
¥TCTM1GC3900143482¥,¥TCTM1-GC 3900 - Independent Study in Tourism¥,¥Section: 001-IND (20367)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Christopher Gaffney¥,¥Status: Open¥
¥TCTM1GC3910155470¥,¥TCTM1-GC 3910 - Internship I¥,¥Section: 001-INT (20364)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Mark Warner¥,¥Status: Open¥
¥TRAN1GC1000203873¥,¥TRAN1-GC 1000 - Theory and Practice of Translation¥,¥Section: 001-LEC (4433)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Gregory M Shreve¥,¥Status: Open¥
¥TRAN1GC1120203874¥,¥TRAN1-GC 1120 - Contrastive Stylistics: Spanish/English¥,¥Section: 001-LEC (4209)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Elizabeth McCoy¥,¥Status: Open¥
¥TRAN1GC1220203875¥,¥TRAN1-GC 1220 - Contrastive Stylistics: French/English¥,¥Section: 001-LEC (4534)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Sandra Irene Smith¥,¥Status: Open¥
¥TRAN1GC1320209619¥,¥TRAN1-GC 1320 - Contrastive Stylistics:Chinese/English¥,¥Section: 001-LEC (4283)¥,¥Session: Regular Academic Session¥,¥Days/Times: Tu 3:00pm - 5:40pm¥,¥Dates: 09/03/2019 - 12/10/2019¥,¥Instructor: Yong Ho¥,¥Status: Open¥
¥TRAN1GC2020203876¥,¥TRAN1-GC 2020 - Comparative Legal Systems¥,¥Section: 001-LEC (20446)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Alain Rozan¥,¥Status: Open¥
¥TRAN1GC2320209698¥,¥TRAN1-GC 2320 - Comparative Legal Systems - Chinese¥,¥Section: 001-LEC (20448)¥,¥Session: Regular Academic Session¥,¥Days/Times: We 5:00pm - 7:40pm¥,¥Dates: 09/04/2019 - 12/11/2019¥,¥Instructor: Elisabeth Wickeri¥,¥Status: Open¥
¥TRAN1GC3010205518¥,¥TRAN1-GC 3010 - Introduction to Software & Website Localization¥,¥Section: 001-LEC (4456)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Thomas C Alwood¥,¥Status: Open¥
¥TRAN1GC3015206623¥,¥TRAN1-GC 3015 - Editing in Translation¥,¥Section: 001-LEC (20454)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Jenny McPhee¥,¥Status: Open¥
¥TRAN1GC3035232433¥,¥TRAN1-GC 3035 - Audiovisual Translation¥,¥Section: 001-LEC (25987)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Ana Lis Salotti¥,¥Status: Open¥
¥TRAN1GC3230205513¥,¥TRAN1-GC 3230 - Legal Translation I - French¥,¥Section: 001-LEC (20459)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Roxana Dinu¥,¥Status: Open¥
¥TRAN1GC3401213259¥,¥TRAN1-GC 3401 - Legal Translation I: English to Spanish¥,¥Section: 001-LEC (4631)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Ana M Krause¥,¥Status: Open¥
¥TRAN1GC3500224522¥,¥TRAN1-GC 3500 - Consecutive & Conference Interpreting (Chinese English)¥,¥Section: 001-LEC (4652)¥,¥Session: Regular Academic Session¥,¥Days/Times: Th 6:00pm - 8:40pm¥,¥Dates: 09/05/2019 - 12/12/2019¥,¥Instructor: Jingyi Wang¥,¥Status: Open¥
¥TRAN1GC4000206649¥,¥TRAN1-GC 4000 - Thesis Project¥,¥Section: 001-IND (4273)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Annelise Finegan Wasmoen, Elizabeth McCoy¥,¥Status: Open¥
¥TRAN1GC4000206649¥,¥TRAN1-GC 4000 - Thesis Project¥,¥Section: 002-IND (20420)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Annelise Finegan Wasmoen¥,¥Status: Open¥
¥TRAN1GC4000206649¥,¥TRAN1-GC 4000 - Thesis Project¥,¥Section: 003-IND (20422)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Annelise Finegan Wasmoen, Sandra Irene Smith¥,¥Status: Open¥
¥TRAN1GC4000206649¥,¥TRAN1-GC 4000 - Thesis Project¥,¥Section: 004-IND (20424)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Ana M Krause, Annelise Finegan Wasmoen¥,¥Status: Open¥
¥TRAN1GC4000206649¥,¥TRAN1-GC 4000 - Thesis Project¥,¥Section: 006-IND (20426)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Annelise Finegan Wasmoen¥,¥Status: Open¥
¥TRAN1GC4010207936¥,¥TRAN1-GC 4010 - Independent Study¥,¥Section: 001-IND (4457)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Jingyi Wang¥,¥Status: Open¥
¥TRAN1GC4010207936¥,¥TRAN1-GC 4010 - Independent Study¥,¥Section: 002-IND (26202)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Thomas C Alwood¥,¥Status: Open¥
¥TRAN1GC4010207936¥,¥TRAN1-GC 4010 - Independent Study¥,¥Section: 003-IND (26370)¥,¥Session: Regular Academic Session¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/13/2019¥,¥Instructor: Elizabeth McCoy¥,¥Status: Open¥
¥DESL1UC2016224486¥,¥DESL1-UC 2016 - ESL Reading and Writing for Academic Purposes 6¥,¥Section: 001-LEC (11599)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC2016224486¥,¥DESL1-UC 2016 - ESL Reading and Writing for Academic Purposes 6¥,¥Section: 002-LEC (11600)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC2017224489¥,¥DESL1-UC 2017 - ESL Reading and Writing for Academic Purposes 7¥,¥Section: 001-LEC (11602)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC2017224489¥,¥DESL1-UC 2017 - ESL Reading and Writing for Academic Purposes 7¥,¥Section: 002-LEC (11603)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC2026224487¥,¥DESL1-UC 2026 - ESL Listening and Speaking Workshop 6¥,¥Section: 001-LEC (11601)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC2027224490¥,¥DESL1-UC 2027 - ESL Listening and Speaking for Academic Purposes 7¥,¥Section: 001-LEC (11604)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC2027224490¥,¥DESL1-UC 2027 - ESL Listening and Speaking for Academic Purposes 7¥,¥Section: 002-LEC (11605)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC9013207642¥,¥DESL1-UC 9013 - ESL Reading and Writing 3¥,¥Section: 001-LEC (11498)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC9013207642¥,¥DESL1-UC 9013 - ESL Reading and Writing 3¥,¥Section: 002-LEC (11515)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC9014207643¥,¥DESL1-UC 9014 - ESL Reading and Writing 4¥,¥Section: 001-LEC (11516)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC9014207643¥,¥DESL1-UC 9014 - ESL Reading and Writing 4¥,¥Section: 002-LEC (11517)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC9015207644¥,¥DESL1-UC 9015 - ESL Reading and Writing 5¥,¥Section: 001-LEC (11512)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
¥DESL1UC9015207644¥,¥DESL1-UC 9015 - ESL Reading and Writing 5¥,¥Section: 002-LEC (11632)¥,¥Session: Special¥,¥Days/Times: TBA¥,¥Dates: 09/03/2019 - 12/20/2019¥,¥Instructor: Staff¥,¥Status: Open¥
