¥course_id¥,¥course_name¥,¥section¥,¥topic¥,¥session¥,¥days/times¥,¥dates¥,¥instructor¥,¥status¥,¥wait list total¥
¥MATHUA263129943¥,¥MATH-UA 263 - Partial Diff Equations¥,¥002-RCT (8423)¥,¥¥,¥Regular Academic Session¥,¥Fr 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Ildebrando Magnani¥,¥Closed¥,¥¥
¥MATHUA263129943¥,¥MATH-UA 263 - Partial Diff Equations¥,¥003-RCT (25386)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 9:15am¥,¥01/27/2020 - 05/11/2020¥,¥Ildebrando Magnani¥,¥Open¥,¥¥
¥MATHUA264129944¥,¥MATH-UA 264 - Chaos & Dynamical Systems¥,¥001-LEC (8424)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Olivier Ml Pauluis¥,¥Open¥,¥¥
¥MATHUA264129944¥,¥MATH-UA 264 - Chaos & Dynamical Systems¥,¥002-RCT (8425)¥,¥¥,¥Regular Academic Session¥,¥Fr 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MATHUA282129946¥,¥MATH-UA 282 - Functions of a Complex Variable¥,¥001-LEC (8426)¥,¥¥,¥Regular Academic Session¥,¥TuTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Cemalettin Gunturk¥,¥Closed¥,¥¥
¥MATHUA282129946¥,¥MATH-UA 282 - Functions of a Complex Variable¥,¥002-RCT (8427)¥,¥¥,¥Regular Academic Session¥,¥Fr 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Hao Quan¥,¥Open¥,¥¥
¥MATHUA282129946¥,¥MATH-UA 282 - Functions of a Complex Variable¥,¥003-RCT (10513)¥,¥¥,¥Regular Academic Session¥,¥Fr 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Hao Quan¥,¥Closed¥,¥¥
¥MATHUA325129947¥,¥MATH-UA 325 - Analysis¥,¥001-LEC (8428)¥,¥¥,¥Regular Academic Session¥,¥TuTh 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Guido De Philippis¥,¥Closed¥,¥¥
¥MATHUA325129947¥,¥MATH-UA 325 - Analysis¥,¥002-RCT (8429)¥,¥¥,¥Regular Academic Session¥,¥Fr 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Hong-Bin Chen¥,¥Closed¥,¥¥
¥MATHUA325129947¥,¥MATH-UA 325 - Analysis¥,¥003-LEC (8430)¥,¥¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Matteo Tanzi¥,¥Open¥,¥¥
¥MATHUA325129947¥,¥MATH-UA 325 - Analysis¥,¥004-RCT (8431)¥,¥¥,¥Regular Academic Session¥,¥Fr 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Mingyuan Chen¥,¥Open¥,¥¥
¥MATHUA325129947¥,¥MATH-UA 325 - Analysis¥,¥005-LEC (8974)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Weilin Li¥,¥Open¥,¥¥
¥MATHUA325129947¥,¥MATH-UA 325 - Analysis¥,¥006-RCT (8975)¥,¥¥,¥Regular Academic Session¥,¥Fr 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Hong-Bin Chen¥,¥Open¥,¥¥
¥MATHUA328211299¥,¥MATH-UA 328 - Honors Analysis I¥,¥001-LEC (23453)¥,¥¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Antonio De Rosa¥,¥Open¥,¥¥
¥MATHUA328211299¥,¥MATH-UA 328 - Honors Analysis I¥,¥002-RCT (23454)¥,¥¥,¥Regular Academic Session¥,¥Fr 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Gavin Scot Stewart¥,¥Open¥,¥¥
¥MATHUA329211300¥,¥MATH-UA 329 - Honors Analysis II¥,¥001-LEC (9080)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Gerard A Ben Arous¥,¥Open¥,¥¥
¥MATHUA329211300¥,¥MATH-UA 329 - Honors Analysis II¥,¥002-RCT (9081)¥,¥¥,¥Regular Academic Session¥,¥Fr 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Tristan Jean-Bernard Leger¥,¥Open¥,¥¥
¥MATHUA343129949¥,¥MATH-UA 343 - Algebra¥,¥001-LEC (8432)¥,¥¥,¥Regular Academic Session¥,¥TuTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Fengbo Hang¥,¥Open¥,¥¥
¥MATHUA343129949¥,¥MATH-UA 343 - Algebra¥,¥002-RCT (8433)¥,¥¥,¥Regular Academic Session¥,¥Fr 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Kai Shao¥,¥Closed¥,¥¥
¥MATHUA343129949¥,¥MATH-UA 343 - Algebra¥,¥003-LEC (8905)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Yury Ustinovskiy¥,¥Open¥,¥¥
¥MATHUA343129949¥,¥MATH-UA 343 - Algebra¥,¥004-RCT (8906)¥,¥¥,¥Regular Academic Session¥,¥Fr 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Francesco Preta¥,¥Open¥,¥¥
¥MATHUA349211305¥,¥MATH-UA 349 - Honors Algebra II¥,¥001-LEC (9078)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Jonathan Goodman¥,¥Open¥,¥¥
¥MATHUA349211305¥,¥MATH-UA 349 - Honors Algebra II¥,¥002-RCT (9079)¥,¥¥,¥Regular Academic Session¥,¥Fr 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Jumageldi Charyyev¥,¥Open¥,¥¥
¥MATHUA375129951¥,¥MATH-UA 375 - Topology¥,¥001-LEC (8777)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Ahmet Efe Ok¥,¥Open¥,¥¥
¥MATHUA377129952¥,¥MATH-UA 377 - Differential Geometry¥,¥001-LEC (9666)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Deane Yang¥,¥Open¥,¥¥
¥MATHUA377129952¥,¥MATH-UA 377 - Differential Geometry¥,¥002-RCT (9667)¥,¥¥,¥Regular Academic Session¥,¥Mo 8:00am - 9:15am¥,¥01/27/2020 - 05/11/2020¥,¥Kai Shao¥,¥Open¥,¥¥
¥MATHUA396129956¥,¥MATH-UA 396 - Special Topics II¥,¥001-LEC (23620)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Vindya Vasanth Bhat¥,¥Open¥,¥¥
¥MATHUA396129956¥,¥MATH-UA 396 - Special Topics II¥,¥002-RCT (24893)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 9:15am¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MATHUA398211316¥,¥MATH-UA 398 - Honors IV¥,¥001-LEC (19056)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Oliver Buhler¥,¥Open¥,¥¥
¥MATHUA398211316¥,¥MATH-UA 398 - Honors IV¥,¥002-RCT (19058)¥,¥¥,¥Regular Academic Session¥,¥Fr 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Ildebrando Magnani¥,¥Open¥,¥¥
¥MATHUA898233365¥,¥MATH-UA 898 - Internship in Mathematics¥,¥001-INT (25282)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MATHUA998129958¥,¥MATH-UA 998 - Independent Study¥,¥001-IND (8434)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MATHUA998129958¥,¥MATH-UA 998 - Independent Study¥,¥002-IND (9395)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Closed¥,¥¥
¥MEDIUA1129968¥,¥MEDI-UA 1 - History of Western Art I¥,¥001-LEC (8436)¥,¥¥,¥Regular Academic Session¥,¥MoWe 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Jennifer Miyuki Babcock¥,¥Open¥,¥¥
¥MEDIUA1129968¥,¥MEDI-UA 1 - History of Western Art I¥,¥002-RCT (8437)¥,¥¥,¥Regular Academic Session¥,¥Mo 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexa Sue Amore¥,¥Closed¥,¥¥
¥MEDIUA1129968¥,¥MEDI-UA 1 - History of Western Art I¥,¥003-RCT (8438)¥,¥¥,¥Regular Academic Session¥,¥Tu 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Alexa Sue Amore¥,¥Open¥,¥¥
¥MEDIUA1129968¥,¥MEDI-UA 1 - History of Western Art I¥,¥004-RCT (8439)¥,¥¥,¥Regular Academic Session¥,¥We 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Marlee H Miller¥,¥Open¥,¥¥
¥MEDIUA1129968¥,¥MEDI-UA 1 - History of Western Art I¥,¥005-RCT (8440)¥,¥¥,¥Regular Academic Session¥,¥Th 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Marlee H Miller¥,¥Closed¥,¥¥
¥MEDIUA2129969¥,¥MEDI-UA 2 - History of Western Art II¥,¥001-LEC (8441)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Louise Rice¥,¥Open¥,¥¥
¥MEDIUA2129969¥,¥MEDI-UA 2 - History of Western Art II¥,¥002-RCT (8442)¥,¥¥,¥Regular Academic Session¥,¥Tu 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Bronte Alexandra Patterson¥,¥Open¥,¥¥
¥MEDIUA2129969¥,¥MEDI-UA 2 - History of Western Art II¥,¥003-RCT (8443)¥,¥¥,¥Regular Academic Session¥,¥We 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Josephine E Cook¥,¥Open¥,¥¥
¥MEDIUA2129969¥,¥MEDI-UA 2 - History of Western Art II¥,¥004-RCT (8444)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Bronte Alexandra Patterson¥,¥Closed¥,¥¥
¥MEDIUA2129969¥,¥MEDI-UA 2 - History of Western Art II¥,¥005-RCT (8445)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Josephine E Cook¥,¥Closed¥,¥¥
¥MEDIUA200130028¥,¥MEDI-UA 200 - Medieval Art¥,¥001-LEC (9593)¥,¥¥,¥Regular Academic Session¥,¥MoWe 4:55pm - 6:10pm¥,¥01/27/2020 - 05/11/2020¥,¥Frances Samuel Lilliston, Kathryn Ann Smith¥,¥Closed¥,¥¥
¥MEDIUA204130032¥,¥MEDI-UA 204 - Art and Architecture in The Age of Giotto¥,¥001-LEC (23808)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Kathryn Ann Smith¥,¥Closed¥,¥¥
¥MEDIUA210130033¥,¥MEDI-UA 210 - British Literature I¥,¥001-LEC (8446)¥,¥¥,¥Regular Academic Session¥,¥MoWe 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Ernest Gilman¥,¥Open¥,¥¥
¥MEDIUA210130033¥,¥MEDI-UA 210 - British Literature I¥,¥002-RCT (9187)¥,¥¥,¥Regular Academic Session¥,¥We 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Saronik Bosu¥,¥Open¥,¥¥
¥MEDIUA210130033¥,¥MEDI-UA 210 - British Literature I¥,¥003-RCT (9339)¥,¥¥,¥Regular Academic Session¥,¥We 4:55pm - 6:10pm¥,¥01/27/2020 - 05/11/2020¥,¥Saronik Bosu¥,¥Open¥,¥¥
¥MEDIUA210130033¥,¥MEDI-UA 210 - British Literature I¥,¥004-RCT (9340)¥,¥¥,¥Regular Academic Session¥,¥Fr 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥RaNelle Kathleen Bradley¥,¥Open¥,¥¥
¥MEDIUA210130033¥,¥MEDI-UA 210 - British Literature I¥,¥005-RCT (9341)¥,¥¥,¥Regular Academic Session¥,¥Fr 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥RaNelle Kathleen Bradley¥,¥Open¥,¥¥
¥MEDIUA269233074¥,¥MEDI-UA 269 - Dante's Divine Comedy in Context¥,¥001-SEM (23655)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Maria Luisa Ardizzone¥,¥Closed¥,¥¥
¥MEDIUA311130066¥,¥MEDI-UA 311 - Dutch & Flemish Painting 1600-1700¥,¥001-LEC (23809)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Anne J Correll, Louise Rice¥,¥Open¥,¥¥
¥MEDIUA315222034¥,¥MEDI-UA 315 - Art in Spain from El Greco to Goya¥,¥001-LEC (23810)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Edward J Sullivan¥,¥Closed¥,¥¥
¥MEDIUA410130082¥,¥MEDI-UA 410 - Shakespeare¥,¥001-LEC (9814)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥James Curtis Staples¥,¥Closed¥,¥¥
¥MEDIUA700130112¥,¥MEDI-UA 700 - Topics:¥,¥001-LEC (20618)¥,¥Jews and Muslims¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Elisha Reuven Fishbane¥,¥Open¥,¥¥
¥MEDIUA998130156¥,¥MEDI-UA 998 - Independent Study¥,¥001-IND (8447)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA102130282¥,¥MEIS-UA 102 - Elementary Arabic II¥,¥001-LEC (8455)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Ghada Badawi¥,¥Open¥,¥¥
¥MEISUA102130282¥,¥MEIS-UA 102 - Elementary Arabic II¥,¥002-LEC (8456)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Ghada Badawi¥,¥Closed¥,¥¥
¥MEISUA102130282¥,¥MEIS-UA 102 - Elementary Arabic II¥,¥003-LEC (8457)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Amani S. Hassan¥,¥Closed¥,¥¥
¥MEISUA102130282¥,¥MEIS-UA 102 - Elementary Arabic II¥,¥004-LEC (10342)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Nader K Uthman¥,¥Open¥,¥¥
¥MEISUA104130284¥,¥MEIS-UA 104 - Intermediate Arabic II¥,¥001-LEC (8458)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Amani S. Hassan¥,¥Open¥,¥¥
¥MEISUA104130284¥,¥MEIS-UA 104 - Intermediate Arabic II¥,¥002-LEC (8459)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Ali Adeeb Alnaemi¥,¥Open¥,¥¥
¥MEISUA104130284¥,¥MEIS-UA 104 - Intermediate Arabic II¥,¥003-LEC (8460)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Ali Adeeb Alnaemi¥,¥Open¥,¥¥
¥MEISUA149206066¥,¥MEIS-UA 149 - Israel Studies:¥,¥001-LEC (19920)¥,¥Jews and Muslims¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Elisha Reuven Fishbane¥,¥Open¥,¥¥
¥MEISUA302130296¥,¥MEIS-UA 302 - Elementary Urdu II¥,¥001-LEC (9387)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Tahira Naqvi¥,¥Open¥,¥¥
¥MEISUA304130298¥,¥MEIS-UA 304 - Intermediate Urdu II¥,¥001-LEC (8461)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Tahira Naqvi¥,¥Open¥,¥¥
¥MEISUA402130303¥,¥MEIS-UA 402 - Elementary Persian II¥,¥001-LEC (8462)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Yass Alizadeh¥,¥Open¥,¥¥
¥MEISUA404130305¥,¥MEIS-UA 404 - Intermediate Persian II¥,¥001-LEC (8463)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Yass Alizadeh¥,¥Open¥,¥¥
¥MEISUA406130307¥,¥MEIS-UA 406 - Elementary Hindi II¥,¥001-LEC (8464)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Rajni Bhargava¥,¥Open¥,¥¥
¥MEISUA406130307¥,¥MEIS-UA 406 - Elementary Hindi II¥,¥002-LEC (23791)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Rajni Bhargava¥,¥Open¥,¥¥
¥MEISUA408130309¥,¥MEIS-UA 408 - Intermed Hindi II¥,¥001-LEC (8466)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Rajni Bhargava¥,¥Closed¥,¥¥
¥MEISUA408130309¥,¥MEIS-UA 408 - Intermed Hindi II¥,¥002-LEC (10401)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Gabriela N Ilieva¥,¥Closed¥,¥¥
¥MEISUA410130311¥,¥MEIS-UA 410 - Advanced Hindi II¥,¥001-LEC (8467)¥,¥¥,¥Regular Academic Session¥,¥TuTh 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Gabriela N Ilieva¥,¥Open¥,¥¥
¥MEISUA422130314¥,¥MEIS-UA 422 - Elementary Punjabi II¥,¥001-LEC (8468)¥,¥¥,¥Regular Academic Session¥,¥MoWe 6:10pm - 8:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA424130316¥,¥MEIS-UA 424 - Intermediate Punjabi II¥,¥001-LEC (8469)¥,¥¥,¥Regular Academic Session¥,¥TuTh 6:10pm - 8:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA426130318¥,¥MEIS-UA 426 - Elementary Bengali II¥,¥001-LEC (8470)¥,¥¥,¥Regular Academic Session¥,¥TuTh 4:10pm - 6:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA428130320¥,¥MEIS-UA 428 - Intermediate Bengali II¥,¥001-LEC (8471)¥,¥¥,¥Regular Academic Session¥,¥TuTh 6:10pm - 8:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA451222203¥,¥MEIS-UA 451 - Elementary Ottoman Turkish II¥,¥001-LEC (9636)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 10:10am - 11:00am¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA453222204¥,¥MEIS-UA 453 - Intermediate Ottoman Turkish II¥,¥001-LEC (10119)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 11:10am - 12:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA502130327¥,¥MEIS-UA 502 - Elementary Turkish II¥,¥001-LEC (8472)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Ayse Sibel Erol¥,¥Open¥,¥¥
¥MEISUA504130329¥,¥MEIS-UA 504 - Intermed Turkish II¥,¥001-LEC (9554)¥,¥¥,¥Regular Academic Session¥,¥MoTuWeTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Ayse Sibel Erol¥,¥Open¥,¥¥
¥MEISUA602130338¥,¥MEIS-UA 602 - Elem Armenian II¥,¥001-LEC (8473)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:10pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA604130340¥,¥MEIS-UA 604 - Intermediate Armenian II¥,¥001-LEC (8474)¥,¥¥,¥Regular Academic Session¥,¥MoWe 4:10pm - 6:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA688130370¥,¥MEIS-UA 688 - Topics in Modern Middle Eastern History¥,¥001-SEM (20696)¥,¥Cultural Contact, Imperial Circulation and Exchang¥,¥Regular Academic Session¥,¥Mo 4:55pm - 7:35pm¥,¥01/27/2020 - 05/11/2020¥,¥Leila Pourtavaf¥,¥Open¥,¥¥
¥MEISUA703225734¥,¥MEIS-UA 703 - Islam in the World¥,¥001-SEM (20202)¥,¥¥,¥Regular Academic Session¥,¥Th 2:00pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Michael C Gilsenan¥,¥Open¥,¥¥
¥MEISUA706130383¥,¥MEIS-UA 706 - Muslim Spain: Literature & Society¥,¥001-LEC (20830)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Sarah J Pearce¥,¥Open¥,¥¥
¥MEISUA717130392¥,¥MEIS-UA 717 - South Asian Literature¥,¥001-LEC (9371)¥,¥¥,¥Regular Academic Session¥,¥Tu 4:55pm - 7:35pm¥,¥01/27/2020 - 05/11/2020¥,¥Gabriela N Ilieva¥,¥Open¥,¥¥
¥MEISUA720130395¥,¥MEIS-UA 720 - Middle Eastern Literature¥,¥001-SEM (20697)¥,¥Landmarks of Modern & Contemp Arabic Lit¥,¥Regular Academic Session¥,¥We 5:30pm - 7:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Nader K Uthman¥,¥Open¥,¥¥
¥MEISUA728130397¥,¥MEIS-UA 728 - Women and Gender in Islam¥,¥001-LEC (20698)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:00pm - 3:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Marion H Katz¥,¥Open¥,¥¥
¥MEISUA798130416¥,¥MEIS-UA 798 - Topics in Modern Middle Eastern Culture¥,¥001-LEC (10097)¥,¥Culture and Politics in Syria¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Naila Atrach¥,¥Open¥,¥¥
¥MEISUA798130416¥,¥MEIS-UA 798 - Topics in Modern Middle Eastern Culture¥,¥002-LEC (20624)¥,¥Middle Eastern Anglophone Literature¥,¥Regular Academic Session¥,¥Mo 9:30am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Hala Youssef Halim¥,¥Open¥,¥¥
¥MEISUA798130416¥,¥MEIS-UA 798 - Topics in Modern Middle Eastern Culture¥,¥003-LEC (24773)¥,¥Rethinking Forced Migration¥,¥Regular Academic Session¥,¥MoWe 3:30pm - 4:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Zehra Igsiz Matos Martin¥,¥Closed¥,¥¥
¥MEISUA981130439¥,¥MEIS-UA 981 - Internship¥,¥001-IND (8475)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MEISUA998130444¥,¥MEIS-UA 998 - Independent Study¥,¥001-IND (8476)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥01/27/2020 - 05/11/2020¥,¥Staff¥,¥Open¥,¥¥
¥MUSICUA3130204¥,¥MUSIC-UA 3 - The Art of Listening:¥,¥001-LEC (8448)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:30am - 10:45am¥,¥01/27/2020 - 05/11/2020¥,¥Christopher Phillip Bowen, Joel Robert Rust¥,¥Closed¥,¥¥
¥MUSICUA20130213¥,¥MUSIC-UA 20 - Elements of Music¥,¥001-LEC (8449)¥,¥¥,¥Regular Academic Session¥,¥TuTh 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Mahir Cetiz¥,¥Open¥,¥¥
¥MUSICUA20130213¥,¥MUSIC-UA 20 - Elements of Music¥,¥002-LAB (8450)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:30pm - 1:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Ann Cunningham Garlid¥,¥Open¥,¥¥
¥MUSICUA20130213¥,¥MUSIC-UA 20 - Elements of Music¥,¥003-LAB (8451)¥,¥¥,¥Regular Academic Session¥,¥We 3:30pm - 4:45pm¥,¥01/27/2020 - 05/11/2020¥,¥Ann Cunningham Garlid¥,¥Open¥,¥¥
¥MUSICUA111130224¥,¥MUSIC-UA 111 - Topics in 20th Century Music¥,¥001-SEM (23362)¥,¥Afro-Cuban Music of the 20th Century¥,¥Regular Academic Session¥,¥TuTh 11:00am - 12:15pm¥,¥01/27/2020 - 05/11/2020¥,¥Ned Sublette¥,¥Open¥,¥¥
¥MUSICUA188228589¥,¥MUSIC-UA 188 - Music and Sound Archives¥,¥001-LEC (22670)¥,¥¥,¥Seven Week - First¥,¥Mo 2:00pm - 4:30pm¥,¥01/27/2020 - 03/23/2020¥,¥Brigid Cohen¥,¥Closed¥,¥¥
¥MUSICUA189228031¥,¥MUSIC-UA 189 - Writing Histories of Music and Sound¥,¥001-SEM (22684)¥,¥¥,¥Seven Week - Second¥,¥Mo 2:00pm - 4:30pm¥,¥03/24/2020 - 05/11/2020¥,¥Brigid Cohen¥,¥Open¥,¥¥
