¥course_id¥,¥course_name¥,¥section¥,¥topic¥,¥session¥,¥days/times¥,¥dates¥,¥instructor¥,¥status¥,¥wait list total¥
¥MSPM1GC2000221723¥,¥MSPM1-GC 2000 - Applying Project Management Principles in IT¥,¥200-LEC (5053)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Carolina Dabbah¥,¥Open¥,¥¥
¥MSPM1GC2010221724¥,¥MSPM1-GC 2010 - Project Information and Communication Management¥,¥100-LEC (4683)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 9:05pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MSPM1GC2010221724¥,¥MSPM1-GC 2010 - Project Information and Communication Management¥,¥101-LEC (4895)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 9:05pm¥,¥09/08/2020 - 12/08/2020¥,¥Gary L Gelb¥,¥Open¥,¥¥
¥MSPM1GC2010221724¥,¥MSPM1-GC 2010 - Project Information and Communication Management¥,¥200-LEC (5057)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Sam Tsz H Liu¥,¥Open¥,¥¥
¥MSPM1GC2020221725¥,¥MSPM1-GC 2020 - Project Risk Analysis and Quality Assurance¥,¥100-LEC (4679)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 9:05pm¥,¥09/03/2020 - 12/10/2020¥,¥Patricia Ensworth¥,¥Open¥,¥¥
¥MSPM1GC2020221725¥,¥MSPM1-GC 2020 - Project Risk Analysis and Quality Assurance¥,¥200-LEC (4897)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥MSPM1GC2030221726¥,¥MSPM1-GC 2030 - Project Management Operations¥,¥100-LEC (4678)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 9:05pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MSPM1GC2030221726¥,¥MSPM1-GC 2030 - Project Management Operations¥,¥200-LEC (5058)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Tomas Villanueva¥,¥Open¥,¥¥
¥MSPM1GC2040221727¥,¥MSPM1-GC 2040 - Agile Project Management¥,¥100-LEC (4684)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 9:05pm¥,¥09/08/2020 - 12/08/2020¥,¥Lawrence A Mantrone¥,¥Open¥,¥¥
¥MSPM1GC2040221727¥,¥MSPM1-GC 2040 - Agile Project Management¥,¥200-LEC (4918)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Carolina Dabbah¥,¥Open¥,¥¥
¥MSPM1GC4000221729¥,¥MSPM1-GC 4000 - Enterprise Project Management¥,¥100-LEC (4677)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 9:05pm¥,¥09/08/2020 - 12/08/2020¥,¥Eric Lui¥,¥Open¥,¥¥
¥MSPM1GC4000221729¥,¥MSPM1-GC 4000 - Enterprise Project Management¥,¥101-LEC (4899)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 9:05pm¥,¥09/03/2020 - 12/10/2020¥,¥Edward Kleinert¥,¥Open¥,¥¥
¥MSPM1GC4000221729¥,¥MSPM1-GC 4000 - Enterprise Project Management¥,¥200-LEC (4900)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥MAINTGC4747143242¥,¥MAINT-GC 4747 - Maintain Matriculation¥,¥001-MAM (4259)¥,¥¥,¥For Registrar Use Only¥,¥TBA¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1200143362¥,¥MASY1-GC 1200 - Managing in a Global Economy¥,¥101-LEC (4590)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Lawrence Delson¥,¥Open¥,¥¥
¥MASY1GC1200143362¥,¥MASY1-GC 1200 - Managing in a Global Economy¥,¥102-LEC (4775)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1200143362¥,¥MASY1-GC 1200 - Managing in a Global Economy¥,¥103-LEC (4689)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Burdin Hickok¥,¥Open¥,¥¥
¥MASY1GC1200143362¥,¥MASY1-GC 1200 - Managing in a Global Economy¥,¥104-LEC (4776)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1200143362¥,¥MASY1-GC 1200 - Managing in a Global Economy¥,¥106-LEC (4881)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Alexandre C Coelho¥,¥Open¥,¥¥
¥MASY1GC1200143362¥,¥MASY1-GC 1200 - Managing in a Global Economy¥,¥200-LEC (4609)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Roseanna Demaria¥,¥Open¥,¥¥
¥MASY1GC1200143362¥,¥MASY1-GC 1200 - Managing in a Global Economy¥,¥201-LEC (20967)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Carlo Emmanuel Esidore¥,¥Open¥,¥¥
¥MASY1GC1210143363¥,¥MASY1-GC 1210 - Quantitative Models for Decision-Makers¥,¥100-LEC (4585)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Kapil Khetan¥,¥Open¥,¥¥
¥MASY1GC1210143363¥,¥MASY1-GC 1210 - Quantitative Models for Decision-Makers¥,¥101-LEC (4777)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Kenneth Burgess Beitler¥,¥Open¥,¥¥
¥MASY1GC1210143363¥,¥MASY1-GC 1210 - Quantitative Models for Decision-Makers¥,¥102-LEC (4778)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1210143363¥,¥MASY1-GC 1210 - Quantitative Models for Decision-Makers¥,¥103-LEC (4884)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1210143363¥,¥MASY1-GC 1210 - Quantitative Models for Decision-Makers¥,¥200-LEC (4885)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Andreas Christopoulos¥,¥Open¥,¥¥
¥MASY1GC1210143363¥,¥MASY1-GC 1210 - Quantitative Models for Decision-Makers¥,¥201-LEC (20978)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1220143364¥,¥MASY1-GC 1220 - Financial Management¥,¥100-LEC (4597)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Lawrence N Marciano, Jr.¥,¥Open¥,¥¥
¥MASY1GC1220143364¥,¥MASY1-GC 1220 - Financial Management¥,¥101-LEC (4296)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1220143364¥,¥MASY1-GC 1220 - Financial Management¥,¥106-LEC (5080)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1220143364¥,¥MASY1-GC 1220 - Financial Management¥,¥200-LEC (4297)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Zev C Kops¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥100-LEC (4299)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Myron Gould¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥102-LEC (4781)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Joseph McCarthy¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥103-LEC (4919)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥104-LEC (5086)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Catherine Kawalek¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥105-LEC (5087)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Dena Renee Bateh¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥106-LEC (5088)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥108-LEC (5089)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥109-LEC (5090)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥200-LEC (4298)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1230143365¥,¥MASY1-GC 1230 - Strategic Marketing¥,¥201-LEC (5092)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1240143366¥,¥MASY1-GC 1240 - Information Technology & Data Analytics¥,¥100-LEC (4300)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1240143366¥,¥MASY1-GC 1240 - Information Technology & Data Analytics¥,¥101-LEC (4690)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥George Pefanis¥,¥Open¥,¥¥
¥MASY1GC1240143366¥,¥MASY1-GC 1240 - Information Technology & Data Analytics¥,¥102-LEC (4783)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1240143366¥,¥MASY1-GC 1240 - Information Technology & Data Analytics¥,¥104-LEC (4886)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1240143366¥,¥MASY1-GC 1240 - Information Technology & Data Analytics¥,¥300-LEC (4457)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥William B. Townsend¥,¥Open¥,¥¥
¥MASY1GC1240143366¥,¥MASY1-GC 1240 - Information Technology & Data Analytics¥,¥301-LEC (20974)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1250143367¥,¥MASY1-GC 1250 - Project Management in The Information Age¥,¥100-LEC (4784)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 4:08pm¥,¥09/05/2020 - 12/12/2020¥,¥Virginia Marino¥,¥Open¥,¥¥
¥MASY1GC1250143367¥,¥MASY1-GC 1250 - Project Management in The Information Age¥,¥101-LEC (4584)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:54pm We 6:20pm - 8:54pm¥,¥09/02/2020 - 12/09/2020 09/02/2020 - 12/09/2020¥,¥Lawrence A Mantrone¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥100-LEC (4786)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Andres G Fortino¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥101-LEC (20929)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Jeffrey M Keefer¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥102-LEC (4582)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Corbin Wong¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥103-LEC (5097)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥104-LEC (20930)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥105-LEC (20931)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥106-LEC (20932)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥107-LEC (20935)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥108-LEC (20938)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥200-LEC (4583)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Jeffrey M Keefer¥,¥Open¥,¥¥
¥MASY1GC1260143368¥,¥MASY1-GC 1260 - Research Process & Methodology¥,¥201-LEC (4787)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Andres G Fortino¥,¥Open¥,¥¥
¥MASY1GC3020143374¥,¥MASY1-GC 3020 - Enterprise Risk: Assessment & Mitigation¥,¥200-LEC (4301)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Anne T Ferraro¥,¥Open¥,¥¥
¥MASY1GC3220143386¥,¥MASY1-GC 3220 - Information Security Management¥,¥100-LEC (4608)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Shannon Louis Ortiz¥,¥Open¥,¥¥
¥MASY1GC3220143386¥,¥MASY1-GC 3220 - Information Security Management¥,¥101-LEC (4538)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3220143386¥,¥MASY1-GC 3220 - Information Security Management¥,¥102-LEC (4862)¥,¥¥,¥Regular Academic Session¥,¥Sa 2:00pm - 4:45pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3220143386¥,¥MASY1-GC 3220 - Information Security Management¥,¥103-LEC (4968)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Yao-Te Peter Peng¥,¥Open¥,¥¥
¥MASY1GC3220143386¥,¥MASY1-GC 3220 - Information Security Management¥,¥104-LEC (5098)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3220143386¥,¥MASY1-GC 3220 - Information Security Management¥,¥200-LEC (5099)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Anne T Ferraro¥,¥Open¥,¥¥
¥MASY1GC3250143389¥,¥MASY1-GC 3250 - Enterprise Application Integration¥,¥100-LEC (4888)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3300143390¥,¥MASY1-GC 3300 - Technology Team Leadership¥,¥100-LEC (4302)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3300143390¥,¥MASY1-GC 3300 - Technology Team Leadership¥,¥200-LEC (4889)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Neusa Hirota¥,¥Open¥,¥¥
¥MASY1GC3335143397¥,¥MASY1-GC 3335 - Strategic Communications¥,¥100-LEC (5104)¥,¥¥,¥Regular Academic Session¥,¥Sa 2:00pm - 4:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3500143402¥,¥MASY1-GC 3500 - Database Design & Management¥,¥100-LEC (4303)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3500143402¥,¥MASY1-GC 3500 - Database Design & Management¥,¥101-LEC (4863)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3500143402¥,¥MASY1-GC 3500 - Database Design & Management¥,¥102-LEC (4967)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3500143402¥,¥MASY1-GC 3500 - Database Design & Management¥,¥103-LEC (5102)¥,¥¥,¥Regular Academic Session¥,¥Sa 2:00pm - 4:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3510143404¥,¥MASY1-GC 3510 - Data Mining and Data Warehousing¥,¥100-LEC (4648)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Sam Sultan¥,¥Open¥,¥¥
¥MASY1GC3510143404¥,¥MASY1-GC 3510 - Data Mining and Data Warehousing¥,¥101-LEC (4864)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Xing Ming Ng¥,¥Open¥,¥¥
¥MASY1GC3510143404¥,¥MASY1-GC 3510 - Data Mining and Data Warehousing¥,¥102-LEC (5105)¥,¥¥,¥Regular Academic Session¥,¥Sa 2:00pm - 4:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3525143407¥,¥MASY1-GC 3525 - Advanced Database Applications¥,¥100-LEC (4938)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3525143407¥,¥MASY1-GC 3525 - Advanced Database Applications¥,¥101-LEC (4957)¥,¥¥,¥Regular Academic Session¥,¥Sa 2:00pm - 4:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3525143407¥,¥MASY1-GC 3525 - Advanced Database Applications¥,¥102-LEC (5107)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Haesook Kim¥,¥Open¥,¥¥
¥MASY1GC3530143408¥,¥MASY1-GC 3530 - Object-Oriented Systems Design¥,¥100-LAB (4937)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3540143410¥,¥MASY1-GC 3540 - Database Technologies for Web Applications¥,¥100-LAB (4470)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3540143410¥,¥MASY1-GC 3540 - Database Technologies for Web Applications¥,¥101-LAB (4865)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3540143410¥,¥MASY1-GC 3540 - Database Technologies for Web Applications¥,¥102-LAB (4958)¥,¥¥,¥Regular Academic Session¥,¥Sa 2:00pm - 4:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3540143410¥,¥MASY1-GC 3540 - Database Technologies for Web Applications¥,¥103-LAB (5109)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3600143411¥,¥MASY1-GC 3600 - Operational & Financial Risk Analysis¥,¥100-LEC (4647)¥,¥¥,¥Regular Academic Session¥,¥Sa 2:00pm - 4:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Joseph I Onochie¥,¥Open¥,¥¥
¥MASY1GC3600143411¥,¥MASY1-GC 3600 - Operational & Financial Risk Analysis¥,¥101-LEC (5111)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3605143412¥,¥MASY1-GC 3605 - Financial Services & Trading Institutions¥,¥100-LEC (5113)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3605143412¥,¥MASY1-GC 3605 - Financial Services & Trading Institutions¥,¥200-LEC (4667)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Zev C Kops¥,¥Open¥,¥¥
¥MASY1GC3610143413¥,¥MASY1-GC 3610 - Enterprise Ethics & Sustainability¥,¥200-LEC (4891)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Kenneth M Schlechter¥,¥Open¥,¥¥
¥MASY1GC3615143414¥,¥MASY1-GC 3615 - Crisis Management & Business Continuity¥,¥100-LEC (4304)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥John Ladyzinski¥,¥Open¥,¥¥
¥MASY1GC3615143414¥,¥MASY1-GC 3615 - Crisis Management & Business Continuity¥,¥101-LEC (5115)¥,¥¥,¥Regular Academic Session¥,¥Sa 10:00am - 12:35pm¥,¥09/05/2020 - 12/12/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC3615143414¥,¥MASY1-GC 3615 - Crisis Management & Business Continuity¥,¥200-LEC (4666)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Anne T Ferraro¥,¥Open¥,¥¥
¥MASY1GC3910213737¥,¥MASY1-GC 3910 - Internship¥,¥001-INT (4939)¥,¥¥,¥Regular Academic Session¥,¥Fr 3:00pm - 5:30pm¥,¥09/02/2020 - 12/13/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC4000143416¥,¥MASY1-GC 4000 - Research Project: Thesis¥,¥300-LEC (4305)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC4100156720¥,¥MASY1-GC 4100 - Applied Project¥,¥300-LEC (4306)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC4100156720¥,¥MASY1-GC 4100 - Applied Project¥,¥301-LEC (4877)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:55pm¥,¥09/09/2020 - 12/07/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC4100156720¥,¥MASY1-GC 4100 - Applied Project¥,¥302-LEC (4920)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC4100156720¥,¥MASY1-GC 4100 - Applied Project¥,¥303-LEC (4921)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:55pm¥,¥09/02/2020 - 12/09/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC4100156720¥,¥MASY1-GC 4100 - Applied Project¥,¥306-LEC (5121)¥,¥¥,¥Regular Academic Session¥,¥Tu 6:20pm - 8:55pm¥,¥09/08/2020 - 12/08/2020¥,¥Staff¥,¥Open¥,¥¥
¥MASY1GC4100156720¥,¥MASY1-GC 4100 - Applied Project¥,¥308-LEC (5123)¥,¥¥,¥Regular Academic Session¥,¥Th 6:20pm - 8:55pm¥,¥09/03/2020 - 12/10/2020¥,¥Staff¥,¥Open¥,¥¥
